"_lw_parser_record_number",keys,values,description,_lw_parser_content_type,_lw_parser_id,type,enabled,matching,search_terms,display_type,_lw_parser_absolute_resource_name,_lw_parser_parsing_depth,createdAt,effective_range,score,ruleName,param_keys,id,updatedAt,_lw_parser_type,_lw_parser_max_parsing_depth,groups,param_values,field_name,_lw_parser_resource_name,_lw_parser_diagnostic_id,param_policies,field_values
"",banner,"<a href=""//www.verizonwireless.com/landingpages/international-travel/?intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" search-banner=""global pricing international""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-international-2x?$jpeg80$&scl=2' alt='INTERNATIONAL TRAVEL PLANS' title='INTERNATIONAL TRAVEL PLANS' style='width:100%'></a>",global pricing international,,,response_value,false,keywords,jamaica,Banner,,,2018-09-24T22:56:08.902Z,,1.0,jamaica-desktop,,fabe9b5c-8f68-4b0c-9a12-8e46c4163538,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/b2c/employee/eleuLanding.jsp?intcmp=INT-SEA-NON-AC-discount-04232015-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-AC-discount-04232015-DE-SR-LP-T"" search-banner=""discount""><img src='https://ss7.vzw.com/is/image/VerizonWireless/d-search-banner-discounts?$jpeg80$&scl=1' alt='Verizon Discounts' title='Verizon Discounts' style='width:100%'></a>",discount,,,response_value,false,keywords,discount,Banner,,,2018-09-24T22:56:08.902Z,,1.0,discount-desktop,,fb1dd1b8-e1f8-4739-9da9-85714243a981,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/htc/?intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" search-banner=""htc support - copy test""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-htc-d-110615?$jpeg100$&scl=1' alt='HTC Support' title='HTC Support' style='width:100%'></a>",htc support - copy test,,,response_value,false,keywords,htc desire 526,Banner,,,2018-09-24T22:56:08.902Z,,1.0,htc-desire-526-desktop,,fbdc4cfe-72f4-46f0-add2-2a6e500f01d2,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/wcms/consumer/advanced-calling.html?intcmp=INT-SEA-NON-SE-advanced_calling-041115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-advanced_calling-041115-DE-SR-PP-T"" search-banner=""advanced calling""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-hd-calling?$defaultScaleJPG$' alt='HD Voice and Video Calling.  Introducing a whole new way to experience calling on America's largest and most reliable 4G LTE network' title='HD Voice and Video Calling.  Introducing a whole new way to experience calling on America's largest and most reliable 4G LTE network' style='width:100%'></a>",advanced calling,,,response_value,false,keywords,advanced calling,Banner,,,2018-09-24T22:56:08.902Z,,1.0,advanced-calling-desktop,,fcb569b6-7311-42ee-98ef-b4e798c5f0ef,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/verizon-plan/?intcmp=INT-SEA-NON-AC-verizon_plan-081315-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-AC-verizon_plan-081315-DE-SR-LP-T"" search-banner=""gtm verizon plan update""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-xxl-092215-d?$pngalpha$&scl=1' alt='Verizon Plan' title='Verizon Plan' style='width:100%'></a>",gtm verizon plan update,,,response_value,false,keywords,plan,Banner,,,2018-09-24T22:56:08.902Z,,1.0,plan-desktop,,fcbe7aed-895b-4c39-a5c3-a9ed877a3787,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/wcms/consumer/advanced-calling.html?intcmp=INT-SEA-NON-SE-advanced_calling-041115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-advanced_calling-041115-DE-SR-PP-T"" search-banner=""advanced calling""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-hd-calling?$defaultScaleJPG$' alt='HD Voice and Video Calling.  Introducing a whole new way to experience calling on America's largest and most reliable 4G LTE network' title='HD Voice and Video Calling.  Introducing a whole new way to experience calling on America's largest and most reliable 4G LTE network' style='width:100%'></a>",advanced calling,,,response_value,false,keywords,video calling,Banner,,,2018-09-24T22:56:08.902Z,,1.0,video-calling-desktop,,fcd1f7fa-5ecc-4862-85fc-644b17dc6e0a,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/connected-devices/samsung-gear-s/?intcmp=INT-SEA-NON-AC-galaxy_gear_s-092614-DE-SR-DV-T"" campaign-code=""intcmp=INT-SEA-NON-AC-galaxy_gear_s-092614-DE-SR-DV-T"" search-banner=""galaxy gear s""><img src='https://ss7.vzw.com/is/image/VerizonWireless/d-search-banner-gear-s?$jpeg80$&scl=1' alt='The Next Big Thing is Here, SAMSUNG GEAR S' title='The Next Big Thing is Here, SAMSUNG GEAR S' style='width:100%'></a>",galaxy gear s,,,response_value,false,keywords,gear s,Banner,,,2018-09-24T22:56:08.902Z,,1.0,gear-s-desktop,,fcf5d7e7-6044-4db1-8c4a-e42fc55b481e,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" search-banner=""samsung support""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support,,,response_value,false,keywords,odyssey,Banner,,,2018-09-24T22:56:08.902Z,,1.0,odyssey-desktop,,fde7e2a8-cbdc-42b5-9c0a-4f22e6aeb742,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""tel:18002228588?intcmp=INT-SEA-NON-WB-cancel-042415-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-WB-cancel-042415-MO-SR-LP-BO"" search-banner=""cancel - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-mobile-customer?$jpeg80$&scl=1' alt='We are not satisfied until you are.  Talk to us now 1-800-222-8588?' title='We are not satisfied until you are.  Talk to us now 1-800-222-8588?' style='width:100%'></a>",cancel - mobile,,,response_value,false,keywords,cancellation,Banner,,,2018-09-24T22:56:08.902Z,,1.0,cancellation-mobile,,ff0ce72a-ea0d-4259-a3e8-d7e82935963e,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://community.verizonwireless.com/mobile/mobile-access.jspa#jive-content?content=/api/core/v3/contents/2025118&intcmp=INT-SEA-NON-SE-applecare-070215-MO-SR-LP-BO"" campaign-code=""&intcmp=INT-SEA-NON-SE-applecare-070215-MO-SR-LP-BO"" search-banner=""applecare - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-applecare-m-110615?$jpeg100$&scl=1' alt='AppleCare' title='AppleCare' style='width:100%'></a>",applecare - mobile,,,response_value,false,keywords,careplus,Banner,,,2018-09-24T22:56:08.902Z,,1.0,careplus-mobile,,ff32240f-3d2f-48c0-b419-46631008ac07,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/prepaid/smartphone-plans/?intcmp=INT-SEA-NON-AC-prepaid-051915-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-AC-prepaid-051915-DE-SR-LP-T"" search-banner=""prepaid""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-prepaid-2x?$jpeg80$&scl=2' alt='PREPAID PLANS & PHONES' title='PREPAID PLANS & PHONES' style='width:100%'></a>",prepaid,,,response_value,false,keywords,no contract,Banner,,,2018-09-24T22:56:08.902Z,,1.0,no-contract-desktop,,ff9949a2-94af-4323-9f5c-951edc842f13,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/my-verizon-faqs/?intcmp=INT-SEA-NON-SE-my_verizon_support-052115-DE-SR-AP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-my_verizon_support-052115-DE-SR-AP-T"" search-banner=""my verizon support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-my-verizon-d-110615?$jpeg100$&scl=1' alt='' title='' style='width:100%'></a>",my verizon support,,,response_value,false,keywords,my verizon,Banner,,,2018-09-24T22:56:08.902Z,,1.0,my-verizon-desktop,,ffa5947f-1fd3-475f-9462-d74c5d347ed2,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
0,,,boost 1 and 2 for 5g,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,5g,Boost List,"null,unknown#0",1,2018-09-27T19:35:42.600Z,,1.0,5g boost,,0627a6bc-04fc-43d0-9e37-15d7031c9430,2019-04-22T13:04:46.700Z,json,16,rules-global,,id,unknown,e40d1b6b-f091-49a3-b76b-90ae18a99159,,"https://www.verizonwireless.com/5g/,moto-z3-in-ceramic-black"
0,redirect,https://www.verizonwireless.com/connected-devices/palm-companion-device/,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,false,keywords,"palm,companion,palm companion",Redirect,"null,unknown#0",1,2018-10-09T19:24:47.120Z,,1.0,redirect-palm,,3fb2837f-ba7e-4783-9435-67b7b8fb9108,2019-04-05T14:09:17.300Z,json,16,rules-global,,,unknown,c8bb25d5-d2e3-475c-a55d-f7d6ba2c350e,,
0,redirect,https://www.verizonwireless.com/featured/relief/,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,false,keywords,"michael,hurricane,data relief, flood, flooding",Redirect,"null,unknown#0",1,2018-10-09T19:24:47.120Z,,1.0,redirect-hurricane-michael,,2fb2837f-ba7e-4783-9435-67b7b8fb9108,2019-09-09T04:31:34.290Z,json,16,rules-global,,,unknown,9bfcc93e-2221-4ae9-8f3d-407ba7ea20d9,,
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,set_params,true,keywords,"Audio ,Adapter ,Adapters ,Cable ,Cables ,Battery ,Batteries ,Camera Bag ,Camera bags ,camera ,Cameras ,Car Chargers ,Cases ,case ,Gaming ,Toys ,Toy ,Headsets ,headset ,iPhone Cases ,Mobile Gaming ,Mounts ,mount ,Smart Watch ,Thermostats ,thermostat ,Speakers ,Sports Aid ,Sports Headphone ,Sports Fitness ,Wearable Tech ,Switches ,Case ,Protection ,Smart Home ,Keyboard ,Fitness Gear ,Signal Booster ,Charger ,Fitness Tracker ,Card Reader ,Photography ,Memory Card ,Stylus ,Bundle ,Dock ,Stand ,Stylish Gear ,Virtual Reality ,Screen Protector ,Toy ,Batteries ,Battery ,Charger ,Smart Home ,Tablet ,Prepaid Tablet ,Car Speaker ,Display Protector ,Home Security ,Basic Phone ,Bluetooth ,Fitness ,Fitness Gear ,Tracker ,Smart trackers ,Internet Devices",Set Params,"null,unknown#0",1,2018-12-03T21:54:20.370Z,,1.0,Boost Category Pages,"bq,bq",d48ec672-bf88-41c6-88b7-5699d471ce39,2019-05-11T21:06:16.480Z,json,16,rules-global,"recordSource:(""Categories"")^20,recordContentType:(""Accessories"")^10",,unknown,63624593-5733-466e-a108-4c1e02448786,"append,append",
0,redirect,https://www.verizon.com/search/SearchResults?Dy=1&Nty=1&Ntt=VCMKEYWORD&src=res&ES=ResidentialShop,Redirects to trigger VCM Search for vcm-centric keywords,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,true,text,"fios, fois",Redirect,"null,unknown#0",1,2019-01-10T00:14:33.920Z,,1.0,vcm-redirects,,23cf5f14-4916-4af4-841c-92ff4f890922,2019-05-31T14:40:43.770Z,json,16,rules-global,,,unknown,65ac8f43-eaa5-4874-855f-6d85e6bbe9c3,,
0,,,Blocking Apple-Support-Search URL,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,block_list,true,keywords,*,Block List,"null,unknown#0",1,2019-01-24T18:16:34.080Z,,1.0,block-apple-support,,40b74e98-fafe-4eba-94ac-6e4b1b36ece4,2019-01-24T18:30:40.210Z,json,16,rules-global,,id,unknown,914a55ac-a038-4626-8ec9-40795c40dfc9,,"https://support.apple.com/,https://support.apple.com/en_US/manuals,https://support.apple.com/kb/index?locale=en_US&page=search,https://support.apple.com/,https://support.apple.com/accessibility,https://support.apple.com/en-us/HT201311,https://support.apple.com/ipad,https://support.apple.com/ipad/repair/service,https://support.apple.com/explore/new-to-iphone,https://support.apple.com/en_US/downloads,https://support.apple.com/ios/update"
0,banner,"<a href=""https://www.verizonwireless.com/5g/phones/?intcmp=vzwdom&intcmp=INT-SEA-NON-CS-5G-02192019-DE-SR-PP-T"" campaign code=""INT-SEA-NON-CS-5G-02192019-DE-SR-PP-T"" search-banner=""5G""><img src=""https://ss7.vzw.com/is/image/VerizonWireless/vzw-43083-5g-site-search-banner-2619-d?&scl=2"" alt=""5G. It's going to change everything. Get ready for a whole new era. Learn more."" title=""5G. It's going to change everything. Get ready for a whole new era. Learn more."" style=""width:100%""></a>",5G,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,true,text,"5G, UWB, Ultra Wide Band",Banner,"null,unknown#0",1,2019-02-13T15:54:25.740Z,[2019-02-19T03:00:00Z TO *],1.0,5G-desktop,,2823a784-d980-441e-aae2-63405f333887,2019-05-17T18:37:25.760Z,json,16,rules-global,,,unknown,c12cb0bc-7a8f-4eab-bede-fd012e41903d,,
0,banner,"<a href=""https://www.verizonwireless.com/smartphones/samsung/?intcmp=INT-SEA-NON-CS-Samsung-Preorder-02212019-DE-SR-PP-T"" campaign code=""INT-SEA-NON-CS-Samsung-Preorder-02212019-DE-SR-PP-T"" search-banner=""Samsung S10 Pre-order""><img src=""https://ss7.vzw.com/is/image/VerizonWireless/vzw-43522-confidential-samsung-beyond-pre-order-0-1-2-1d-ssb-gtm-2719?&scl=2"" alt=""The new Samsung Galaxy S10. A perfect 10 on America's most reliable network."" title=""The new Samsung Galaxy S10. A perfect 10 on America's most reliable network."" style=""width:100%""></a>",,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,false,text,"s10, s10e, s10+,galaxy",Banner,"null,unknown#0",1,2019-02-19T22:41:23.150Z,[2019-02-21T22:00:00Z TO 2019-03-07T23:59:00Z],1.0,Samsung-S10-Preorder-Keywords-desktop,,5850e207-e24b-498e-a2e0-9167188b0dd0,2019-05-15T21:07:52.650Z,json,16,rules-global,,,unknown,ea258f6b-af21-42e6-b1be-937ef2358f31,,
0,banner,"<a href=""https://www.visible.com/?intcmp=INT-SEA-NON-CS-Visible-02222019-DE-SR-PP-T"" campaign code=""INT-SEA-NON-CS-Visible-02222019-DE-SR-PP-T"" search-banner=""Visible""><img src="" https://ss7.vzw.com/is/image/VerizonWireless/search-banner-visible-d-121718?&scl=1"" alt=""Visible"" title=""Visible"" style=""width:100%""></a>",Visible,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,true,text,visible,Banner,"null,unknown#0",1,2019-02-21T18:41:09.690Z,[2019-02-21T22:00:00Z TO *],1.0,Visible-desktop,,2829a2d8-c4f6-4f50-bb11-55c2aaaef8cc,2019-04-15T18:12:56.630Z,json,16,rules-global,,,unknown,04c6ce59-066e-429b-92f6-0644ed755450,,
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"samsung,galaxy,smartphone,smartphones,samsung galaxy",Boost List,"null,unknown#0",1,2019-02-21T21:41:11.890Z,,1.0,boost-samsung,,fcac43d6-b9a5-4690-93a5-9f5089768bed,2019-02-21T21:41:11.890Z,json,16,rules-global,,id,unknown,34486ed2-4f56-42e5-b402-9e1d308927e7,,"https://www.verizonwireless.com/smartphones/samsung-galaxy-s10/,https://www.verizonwireless.com/smartphones/samsung-galaxy-s10-e/,https://www.verizonwireless.com/smartphones/samsung-galaxy-s10-plus/"
0,banner,"<a href=""https://www.verizonwireless.com/products/sale/?intcmp=INT-SEA-NON-CS-March-Accessories-03012019-DE-SR-PP-T"" campaign code=""INT-SEA-NON-CS-March-Accessories-03012019-DE-SR-PP-T"" search-banner=""2019 March Accessories""><img src=""https://ss7.vzw.com/is/image/VerizonWireless/DOPMO-43369_March_Buzz_SiteSearch_1272x295?$pngalpha$&scl=1"" alt=""Save big with tech that helps you keep going."" title=""Take charge"" style=""width:100%""></a>",,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,true,keywords,"ue blast, blast, samsung wireless charger, wireless charging pad, samsung charger",Banner,"null,unknown#0",1,2019-02-27T14:14:45.110Z,[2019-03-01T00:01:00Z TO 2019-03-31T23:59:00Z],1.0,2019-march-accessories-desktop,,ae65791a-2fdf-404e-9c3f-855f01d7700e,2019-02-27T20:18:17.170Z,json,16,rules-global,,,unknown,dfffa992-8d3b-47a2-ae4f-dc24f2edb384,,
0,banner,"<a href=""https://www.verizonwireless.com/smartphones/samsung/?intcmp=INT-SEA-NON-CS-Samsung-Launch-03082019-DE-SR-PP-T"" campaign code=""INT-SEA-NON-CS-Samsung-Launch-03082019-DE-SR-PP-T"" search-banner=""Samsung s10 Launch""><img src=""https://ss7.vzw.com/is/image/VerizonWireless/vzw-43529-confidential-samsung-beyond-launch-0-1-2-gtm-ssb-22219?&scl=2"" alt=""The new Samsung Galaxy S10. A perfect 10 on America's most reliable network. Buy now."" title=""The new Samsung Galaxy S10. A perfect 10 on America's most reliable network. Buy now."" style=""width:100%""></a>",,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,true,text,"s10, s10e, s10+, galaxy",Banner,"null,unknown#0",1,2019-03-04T20:03:33Z,[2019-03-08T00:01:00Z TO 2019-03-17T23:59:00Z],1.0,Samsung-S10-Launch-desktop,,7163552e-a8b1-4059-966c-8f3b69f99410,2019-03-05T15:07:00.860Z,json,16,rules-global,,,unknown,89819d76-dcfd-4af8-9087-1d0035520f60,,
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"apple tv, appletv",Boost List,"null,unknown#0",1,2019-03-07T19:23:10.510Z,,1.0,Boost-Apple-tv,,b3b55ded-6c42-447a-9050-3109a0a3702a,2019-03-07T19:23:10.510Z,json,16,rules-global,,id,unknown,af7fc809-8177-4d3b-9a96-37c40bfb6e11,,"apple-tv-4k-32gb,apple-tv-64-gb,apple-tv-32-gb"
0,redirect,https://www.verizonwireless.com/5g/phones/,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,false,keywords,"5g moto mod, 5g moto mods, 5g moto, 5g mod, 5g mods, moto mod 5g, moto mods 5g, moto 5g, mod 5g, mods 5g, moto 5g mod, moto 5g mods",Redirect,"null,unknown#0",1,2019-03-13T19:58:48.420Z,,1.0,Redirect-5g-moto-mods,,27ddee72-74be-4d64-a079-930a268475ea,2019-09-09T04:33:31.510Z,json,16,rules-global,,,unknown,ebf392ef-9b50-4e98-8d6b-9877efa3e36e,,
0,redirect,https://www.verizonwireless.com/products/smart-watches/apple/,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,false,keywords,"i watch, iwatch",Redirect,"null,unknown#0",1,2019-03-19T19:19:36.940Z,,1.0,redirect-apple-watch,,1441c33b-7ed3-4059-ba21-0ee2c211c10f,2019-09-09T04:35:20.800Z,json,16,rules-global,,,unknown,5c2df595-b9dd-48ec-bea0-44e894cdb32c,,
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"pay off, pay off phone, pay off device, pay off phones, pay off devices, pay off my phone, pay off my phones",Boost List,"null,unknown#0",1,2019-03-20T13:54:24.110Z,,1.0,boost-pay-off-phone,,96b6b0ac-3970-4cfc-9913-13f4cf134b98,2019-03-21T20:00:45.540Z,json,16,rules-global,,id,unknown,b00f2f7d-bac9-458a-91e8-415174878400,,"https://www.verizonwireless.com/support/device-payment-faqs/#monthly,https://community.verizonwireless.com/t5/My-Verizon/How-do-I-pay-off-my-device/td-p/985779,https://myaccount.verizonwireless.com/clp/login?redirect=/vzw/accountholder/services/deviceManagement.action,https://www.verizonwireless.com/support/bill-to-account-faqs/#pay-balance,https://www.verizonwireless.com/support/device-payment-faqs/"
0,redirect,https://www.verizonwireless.com/bring-your-own-device/,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,false,keywords,"coolpad, acer, panasonic, blackview, energizer, t-mobile, tmobile, dell, philips, vivo, pantech, hp, honor, oppo, xiaomi, lenovo, amazon, casio, huawei, sony,  casio, huawei, sony, razer, blackberry",Redirect,"null,unknown#0",1,2019-03-22T18:37:10.130Z,,1.0,manu,,6b6ebd67-2e99-4ee0-8787-d7a4ca1758c4,2019-09-19T14:25:55.850Z,json,16,rules-global,,,unknown,e1e7caff-ef77-4dcc-8178-377b9af72060,,
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,smart family,Boost List,"null,unknown#0",1,2019-03-25T20:40:59.020Z,,1.0,boost-smart-family,,500e0fa0-df32-446d-9ec7-afba6ef14697,2019-03-25T20:40:59.020Z,json,16,rules-global,,id,unknown,bba4f3a2-8146-4717-84e7-044558c2a31c,,https://www.verizonwireless.com/solutions-and-services/verizon-smart-family/
0,redirect,https://www.verizonwireless.com/smartphones/lg-g8-thinq/,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,response_value,false,keywords,"thinq, g8 thinq, lg thinq, lg g8 thinq",Redirect,"null,unknown#0",1,2019-04-01T13:19:06.780Z,,1.0,redirect-thinq,,bc86b70d-0a98-4c6b-912b-bd2d700f5c64,2019-09-09T04:53:05.020Z,json,16,rules-global,,,unknown,a888b7f3-513d-4670-94df-fdb08bf7109d,,
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"kids plan,kid plan,kids plans,kids plans,just kids,just kids plan,just kids plans",Boost List,"null,unknown#0",1,2019-04-04T19:42:38.130Z,,1.0,boost-kids-plan,,65026646-8c00-4256-9a94-cfdbfcc88d00,2019-04-04T20:27:44.830Z,json,16,rules-global,,id,unknown,5773b3c6-7bb5-49a2-89f5-2dc78a6ae1ae,,https://www.verizonwireless.com/plans/unlimited/
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"palm,palm phone,palm phones",Boost List,"null,unknown#0",1,2019-04-05T14:10:48.500Z,,1.0,boost-palm,,6094004c-4dc7-422e-b301-c6c46ca6cda0,2019-04-05T14:10:48.500Z,json,16,rules-global,,id,unknown,b7d47712-2edb-4fab-ae35-3176a9d67bca,,"https://www.verizonwireless.com/smartphones/palm-phone/,https://www.verizonwireless.com/connected-devices/palm-companion-device/"
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"my contacts,backup contacts,restore contacts,back up contacts,manage contacts,view my contacts,view contacts,restore,contact list,delete contacts,download contacts,edit contacts,import contacts,transfer contacts,transfer content,content transfer,transfer",Boost List,"null,unknown#0",1,2019-04-09T19:11:54.450Z,,1.0,boost-contacts,,89c9464e-1a89-4cc5-a561-3fe548e462e0,2019-04-09T19:11:54.450Z,json,16,rules-global,,id,unknown,cee122f8-85f4-4807-8193-1d4bb3b5da65,,https://cloud.verizonwireless.com/vzCloud/home/cloudOverview.action
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"remove device from plan,disconnect a line,cancel a line,deactivate device,cancel line,delete a device,remove device,deactivate phone,remove a device,disconnect line,remove a line,remove device from account,delete a line,remove line,drop a line,disconnect device,how to cancel a line",Boost List,"null,unknown#0",1,2019-04-09T19:18:38.180Z,,1.0,boost-cancel-line,,81d411bb-1f14-408f-b18e-52c072920a12,2019-04-19T15:12:48.450Z,json,16,rules-global,,id,unknown,9b044163-d59d-47fd-82b1-f0250c02ba1b,,"https://community.verizonwireless.com/thread/818537/,https://community.verizonwireless.com/thread/921325/,https://community.verizonwireless.com/t5/My-Verizon/How-do-I-cancel-a-line/td-p/575263"
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"view text messages,view text messages online,text message history,view my text messages,text history,read text messages online,deleted messages,restore messages,text log,my messages,view text,view text online,deleted text messages,print text messages,old text messages,deleted texts,read text messages,view messages,my text messages,deleted text,text usage,text records,view texts,my texts,message history",Boost List,"null,unknown#0",1,2019-04-09T19:19:17.440Z,,1.0,boost-view-text,,9399e62b-2dcb-49d5-b3d8-19e12c7ef04f,2019-04-09T19:19:17.440Z,json,16,rules-global,,id,unknown,678ee140-b600-4ffd-bf0d-3c69c66c34d2,,https://community.verizonwireless.com/thread/795904/
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"cancel service,disconnect service,cancel device,cancel plan,close account,cancel account,terminate service,cancel a device,disconnect,cancel phone,deactivate,discontinue service,cancel a phone,cancel my account,cancel my service,end service,close my account,cancel my plan,cancel",Boost List,"null,unknown#0",1,2019-04-09T19:20:00.900Z,,1.0,boost-cancel-service,,2eaee302-f79e-445c-a621-1e1d38c1a940,2019-04-26T01:50:09.700Z,json,16,rules-global,,id,unknown,6e257c09-a8af-4a64-96c1-18bebbcf1620,,"https://community.verizonwireless.com/thread/925127/,https://www.verizonwireless.com/support/equipment-protection-faqs/#item8,https://www.verizon.com/support/residential/account/manage-service/cancel"
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"ringback tone,manage ring back tones,ring back tones,ringback tones,ringback,ring back tone,buy ring back tones,manage ringback tones,ring back,ringbacks",Boost List,"null,unknown#0",1,2019-04-09T19:20:50.260Z,,1.0,boost-ringback,,0ed7f838-fcdc-4450-9d33-bbbe27a0c096,2019-04-15T13:10:52.050Z,json,16,rules-global,,id,unknown,96cb6a76-0f7f-4cd3-99de-4338c52c5844,,https://mediastore.verizonwireless.com/
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"family locator,family locate,locate family",Boost List,"null,unknown#0",1,2019-04-09T19:46:37.920Z,,1.0,boost-family-locator,,0414ed36-e55a-4b05-be27-050c39e30120,2019-04-09T19:46:37.920Z,json,16,rules-global,,id,unknown,fe4eeb1c-c00b-46e2-88e2-61008a015397,,https://myaccount.verizonwireless.com/clp/login?redirect=/vzw/accountholder/familyLocator/familyLocatorDashboard.action
0,,,,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,"call history,call log,view call history,phone records,view call log,call logs,recent calls,history,phone calls,calls made,phone log,call details,numbers called,view calls,call records,phone numbers called,incoming calls,call list,call detail",Boost List,"null,unknown#0",1,2019-04-09T19:47:11.090Z,,1.0,boost-call-history,,822bf046-321e-4f77-92c8-ccfbddaa8414,2019-04-09T19:47:11.090Z,json,16,rules-global,,id,unknown,8c046994-d165-4d10-91f9-8187fa48e9a4,,https://myaccount.verizonwireless.com/clp/login?redirect=/vzw/accountholder/mybill/BillingSummary.action
